,股票代码,公司名称,营业收入,净利润,净资产收益率(%)
1587,600159,大龙地产,11.11亿,1.01亿,4.63
1588,600526,菲达环保,36.89亿,4443万,1.75
1589,000761,本钢板材,295亿,7.81亿,6.34
1590,600831,广电网络,25.96亿,1.33亿,5.98
1591,600830,香溢融通,20.99亿,1.08亿,5.39
1592,603335,迪生力,7.22亿,5018万,15.87
1593,603331,百达精工,5.49亿,5556万,16.96
1594,603496,恒为科技,2.48亿,6202万,25.37
1595,603200,上海洗霸,2.96亿,5927万,17.34
1596,300612,宣亚国际,4.67亿,5871万,35.97
1597,002868,绿康生化,4.01亿,9236万,35.16
1598,603758,秦安股份,12.00亿,2.18亿,14.07
1599,601952,苏垦农发,40.84亿,5.05亿,21.47
1600,603630,拉芳家化,10.49亿,1.49亿,19.53
1601,603378,亚士创能,10.73亿,1.22亿,22.98
1602,603165,荣晟环保,10.29亿,1.28亿,32.40
1603,300578,会畅通讯,2.52亿,3148万,21.20
1604,300606,金太阳,2.20亿,4021万,18.07
1605,601020,华钰矿业,6.68亿,1.87亿,15.35
1606,603638,艾迪精密,4.00亿,7939万,17.13
1607,603833,欧派家居,71.34亿,9.50亿,39.45
1608,002831,裕同科技,55.42亿,8.75亿,35.48
1609,300582,英飞特,6.54亿,6688万,16.06
1610,002927,泰永长征,3.24亿,6335万,22.19
1611,603477,振静股份,5.92亿,5829万,14.55
1612,603890,春秋电子,14.65亿,1.47亿,45.84
1613,300737,科顺股份,14.73亿,2.64亿,31.47
1614,002864,盘龙药业,3.05亿,3953万,12.83
1615,603871,嘉友国际,9.57亿,1.46亿,41.55
1616,300726,宏达电子,4.49亿,1.96亿,28.11
1617,002922,伊戈尔,8.81亿,7163万,16.52
1618,002908,德生科技,3.43亿,4873万,14.16
1619,603937,丽岛新材,11.28亿,8791万,13.42
1620,603655,朗博科技,1.56亿,3018万,11.18
1621,002919,名臣健康,5.96亿,4741万,18.04
1622,002918,蒙娜丽莎,23.24亿,2.33亿,34.51
1623,603283,赛腾股份,4.03亿,4805万,16.35
1624,603181,皇马科技,15.01亿,9013万,15.13
1625,603363,傲农生物,49.78亿,9138万,21.39
1626,603500,祥和实业,2.62亿,7412万,22.79
1627,603922,金鸿顺,9.01亿,1.06亿,23.44
1628,603882,金域医学,32.22亿,1.70亿,16.75
1629,002827,高争民爆,4.23亿,1.10亿,30.84
1630,603260,合盛硅业,45.75亿,6.52亿,28.02
1631,300703,创源文化,6.54亿,7558万,48.80
1632,300676,华大基因,17.11亿,3.33亿,10.38
1633,603985,恒润股份,6.29亿,9471万,23.94
1634,300622,博士眼镜,4.16亿,3778万,16.37
1635,300695,兆丰股份,5.11亿,1.99亿,46.35
1636,300636,同和药业,2.50亿,5800万,21.04
1637,300670,大烨智能,3.14亿,5439万,24.69
1638,300481,濮阳惠成,3.76亿,6489万,14.72
1639,300408,三环集团,28.88亿,10.59亿,22.41
1640,300553,集智股份,1.00亿,2729万,14.54
1641,002836,新宏泽,2.68亿,5031万,19.83
1642,300439,美康生物,10.55亿,1.77亿,13.04
1643,300434,金石东方,1.62亿,2553万,6.49
1644,300573,兴齐眼药,3.39亿,5428万,13.02
1645,603601,再升科技,3.20亿,8082万,10.12
1646,002816,和科达,3.50亿,3022万,8.59
1647,300600,瑞特股份,3.68亿,1.02亿,21.82
1648,603678,火炬电子,15.03亿,1.93亿,12.45
1649,603066,音飞储存,4.90亿,8183万,10.81
1650,603987,康德莱,11.32亿,1.01亿,14.20
1651,300497,富祥股份,7.64亿,1.74亿,25.94
1652,603028,赛福天,5.19亿,3112万,5.09
1653,300431,暴风集团,16.47亿,5281万,7.00
1654,300456,耐威科技,3.37亿,5906万,6.55
1655,300510,金冠电气,3.78亿,5637万,11.94
1656,002751,易尚展示,6.40亿,1512万,3.44
1657,300470,日机密封,3.34亿,9776万,11.51
1658,002787,华源控股,10.07亿,1.08亿,11.66
1659,300478,杭州高新,5.62亿,3531万,7.04
1660,002763,汇洁股份,20.49亿,1.83亿,11.76
1661,601985,中国核电,300亿,44.89亿,11.50
1662,603798,康普顿,8.21亿,1.13亿,17.76
1663,002733,雄韬股份,25.01亿,1.20亿,7.72
1664,002747,埃斯顿,6.78亿,6859万,8.41
1665,603999,读者传媒,7.51亿,8425万,5.21
1666,300418,昆仑万维,24.25亿,5.31亿,18.31
1667,300463,迈克生物,14.89亿,3.12亿,14.68
1668,603860,中公高科,1.72亿,5393万,19.54
1669,300501,海顺新材,3.01亿,6460万,12.74
1670,300415,伊之密,14.43亿,1.09亿,13.66
1671,601689,拓普集团,39.38亿,6.16亿,18.67
1672,603227,雪峰科技,9.28亿,-2487万,-1.69
1673,300411,金盾股份,3.44亿,4265万,7.57
1674,002757,南兴装备,5.03亿,6640万,8.90
1675,300388,国祯环保,14.63亿,1.30亿,10.65
1676,002748,世龙实业,10.01亿,1.05亿,10.53
1677,300351,永贵电器,9.55亿,1.61亿,8.99
1678,002722,金轮股份,17.38亿,1.25亿,8.26
1679,603359,东珠景观,9.80亿,1.85亿,16.42
1680,603399,吉翔股份,13.73亿,2937万,1.58
1681,300347,泰格医药,11.75亿,1.41亿,9.34
1682,300338,开元股份,3.41亿,589万,0.78
1683,002670,国盛金控,16.42亿,4.98亿,7.07
1684,300281,金明精机,3.55亿,3267万,4.49
1685,300280,南通锻压,2.55亿,224万,0.35
1686,300141,和顺电气,4.07亿,2973万,4.25
1687,002556,辉隆股份,88.48亿,1.03亿,4.71
1688,002310,东方园林,85.64亿,12.95亿,18.13
1689,601369,陕鼓动力,36.07亿,2.40亿,3.94
1690,000887,中鼎股份,83.84亿,9.01亿,16.75
1691,600882,广泽股份,5.12亿,3221万,1.68
1692,600456,宝钛股份,25.10亿,3686万,1.08
1693,600969,郴电国际,24.15亿,1.00亿,3.20
1694,600015,华夏银行,640亿,197亿,15.75
1695,300243,瑞丰高材,8.74亿,1452万,3.08
1696,300333,兆日科技,1.92亿,1910万,2.26
1697,300321,同大股份,4.32亿,3314万,5.84
1698,002682,龙洲股份,23.78亿,5031万,3.65
1699,300332,天壕环境,16.88亿,5837万,2.57
1700,002575,群兴玩具,2.51亿,1276万,1.42
1701,300170,汉得信息,17.10亿,2.41亿,12.72
1702,300162,雷曼股份,5.62亿,3076万,2.64
1703,300119,瑞普生物,9.70亿,1.33亿,7.75
1704,300067,安诺其,10.04亿,8186万,8.27
1705,002441,众业达,68.00亿,1.43亿,4.58
1706,002562,兄弟科技,10.63亿,1.68亿,9.84
1707,300045,华力创通,4.19亿,5103万,5.55
1708,300277,海联讯,3.19亿,2612万,5.50
1709,300290,荣科科技,5.03亿,3240万,3.75
1710,002151,北斗星通,16.17亿,5168万,1.49
1711,002022,科华生物,13.97亿,2.32亿,13.20
1712,600148,长春一东,6.10亿,1216万,3.30
1713,600345,长江通信,5.84亿,6353万,4.99
1714,600444,国机通用,6.69亿,1538万,4.59
1715,600406,国电南瑞,282亿,31.61亿,16.12
1716,000791,甘肃电投,15.92亿,-1.07亿,-2.20
1717,600820,隧道股份,288亿,16.53亿,9.59
1718,603856,东宏股份,11.24亿,9771万,12.39
1719,603577,汇金通,6.52亿,6340万,12.51
1720,603585,苏利股份,13.51亿,1.85亿,27.11
1721,002903,宇环数控,2.60亿,8037万,31.48
1722,002826,易明医药,4.52亿,5536万,18.64
1723,603458,勘设股份,15.86亿,1.61亿,21.43
1724,300642,透景生命,2.31亿,9777万,41.04
1725,603880,南卫股份,4.44亿,5198万,21.06
1726,300412,迦南科技,3.02亿,5704万,11.94
1727,603022,新通联,4.82亿,2923万,5.15
1728,300472,新元科技,2.19亿,1620万,4.26
1729,603989,艾华集团,15.54亿,2.64亿,15.22
1730,300402,宝色股份,2.53亿,-9962万,-15.42
1731,002778,高科石化,5.53亿,3402万,5.81
1732,603099,长白山,3.07亿,7111万,8.15
1733,002689,远大智能,12.40亿,7013万,2.49
1734,002634,棒杰股份,4.13亿,4040万,6.16
1735,300134,大富科技,24.07亿,1.25亿,3.72
1736,300113,顺网科技,17.02亿,5.21亿,24.94
1737,300039,上海凯宝,14.97亿,2.83亿,13.48
1738,002566,益盛药业,9.39亿,1319万,0.76
1739,300020,银江股份,16.55亿,1.53亿,5.43
1740,300264,佳创视讯,2.32亿,1364万,2.21
1741,002315,焦点科技,6.85亿,1.11亿,5.80
1742,300257,开山股份,17.28亿,9946万,2.93
1743,300136,信维通信,24.13亿,5.32亿,32.03
1744,002655,共达电声,7.16亿,1801万,2.82
1745,300207,欣旺达,80.52亿,4.50亿,22.30
1746,002543,万和电气,49.60亿,4.31亿,14.20
1747,601222,林洋能源,31.37亿,4.66亿,6.61
1748,300051,三五互联,3.12亿,5691万,6.38
1749,002218,拓日新能,11.42亿,1.29亿,4.85
1750,300295,三六五网,5.98亿,1.08亿,11.17
1751,002105,信隆健康,13.82亿,2855万,6.10
1752,601958,金钼股份,102亿,5390万,0.42
1753,002157,正邦科技,189亿,10.46亿,28.58
1754,601010,文峰股份,67.72亿,2.53亿,6.24
1755,000524,岭南控股,58.19亿,1.37亿,9.84
1756,600884,杉杉股份,54.75亿,3.30亿,4.17
1757,600867,通化东宝,20.40亿,6.41亿,20.78
1758,000633,合金投资,5201万,2641万,15.63
1759,600839,四川长虹,672亿,5.55亿,4.49
1760,600737,中粮糖业,136亿,5.15亿,8.16
1761,600152,维科技术,18.53亿,-5101万,-7.71
1762,600712,南宁百货,22.07亿,-3428万,-3.16
1763,600327,大东方,90.70亿,2.04亿,8.22
1764,000988,华工科技,33.14亿,2.30亿,7.51
1765,000980,众泰汽车,16.94亿,8678万,4.09
1766,002044,美年健康,43.14亿,4.52亿,7.94
1767,600397,*ST安煤,32.61亿,-20.56亿,-81.95
1768,000937,冀中能源,136亿,2.44亿,1.32
1769,600385,山东金泰,2.90亿,233万,3.19
1770,600383,金地集团,555亿,63.00亿,17.84
1771,600212,江泉实业,2.62亿,4455万,6.31
1772,000035,中国天楹,9.80亿,2.12亿,10.82
1773,000017,深中华A,1.42亿,260万,19.93
1774,000801,四川九洲,39.16亿,1.91亿,8.22
1775,600824,益民集团,28.69亿,1.51亿,7.54
1776,603023,威帝股份,2.11亿,9068万,18.38
1777,002726,龙大肉食,54.50亿,2.33亿,13.98
1778,300632,光莆股份,3.21亿,4303万,16.32
1779,603056,德邦股份,170亿,3.80亿,16.27
1780,603679,华体科技,4.08亿,4807万,19.79
1781,300624,万兴科技,3.68亿,6349万,29.87
1782,002833,弘亚数控,5.34亿,1.55亿,42.52
1783,300739,明阳电路,8.16亿,1.23亿,33.10
1784,300732,设研院,5.91亿,1.30亿,22.52
1785,300738,奥飞数据,2.98亿,5557万,35.40
1786,603709,中源家居,5.92亿,7322万,69.28
1787,603605,珀莱雅,16.23亿,1.54亿,31.76
1788,603617,君禾股份,4.93亿,5517万,26.27
1789,603326,我乐家居,6.76亿,6874万,25.32
1790,603722,阿科力,2.26亿,4599万,19.60
1791,603683,晶华新材,6.57亿,5156万,11.66
1792,603416,信捷电气,3.53亿,1.00亿,26.90
1793,603968,醋化股份,13.30亿,1.48亿,12.80
1794,603239,浙江仙通,5.86亿,1.50亿,41.65
1795,603888,新华网,13.61亿,2.80亿,19.78
1796,603266,天龙股份,8.06亿,8106万,20.70
1797,300447,全信股份,4.18亿,9090万,15.02
1798,601900,南方传媒,49.18亿,4.22亿,12.80
1799,002789,建艺集团,21.27亿,8225万,8.64
1800,300444,双杰电气,9.98亿,9696万,11.43
1801,603515,欧普照明,54.77亿,5.06亿,21.64
1802,603569,长久物流,42.96亿,3.62亿,28.49
1803,603660,苏州科达,14.49亿,1.75亿,23.98
1804,002750,龙津药业,2.24亿,9103万,14.38
1805,603031,安德利,15.41亿,4555万,10.72
1806,300513,恒泰实达,4.32亿,3954万,8.96
1807,300448,浩云科技,5.45亿,8716万,13.97
1808,603606,东方电缆,17.42亿,5185万,6.25
1809,002732,燕塘乳业,11.01亿,1.06亿,13.06
1810,300370,安控科技,9.35亿,8632万,8.84
1811,300363,博腾股份,13.27亿,1.71亿,14.30
1812,300380,安硕信息,4.10亿,-1949万,-4.78
1813,300348,长亮科技,6.51亿,1.01亿,13.42
1814,002691,冀凯股份,2.25亿,836万,0.98
1815,002687,乔治白,7.02亿,6294万,6.40
1816,002657,中科金财,13.80亿,1.78亿,6.82
1817,002309,中利集团,113亿,7425万,1.48
1818,002237,恒邦股份,164亿,2.03亿,5.39
1819,002246,北化股份,21.93亿,1.38亿,7.83
1820,000625,长安汽车,785亿,103亿,26.81
1821,600599,熊猫金控,3.34亿,2071万,2.93
1822,600578,京能电力,111亿,16.86亿,7.95
1823,002129,中环股份,67.83亿,4.02亿,3.87
1824,300319,麦捷科技,17.43亿,1.68亿,12.94
1825,002579,中京电子,7.94亿,1.11亿,15.04
1826,002516,旷达科技,23.02亿,3.01亿,12.07
1827,002453,华软科技,11.94亿,-3.07亿,-29.40
1828,300235,方直科技,9692万,1768万,5.16
1829,300029,天龙光电,1.32亿,-5782万,-27.04
1830,002549,凯美特气,2.70亿,2109万,2.43
1831,300285,国瓷材料,6.84亿,1.30亿,9.05
1832,601100,恒立液压,13.70亿,7035万,2.02
1833,002488,金固股份,22.72亿,-1.38亿,-9.21
1834,002331,皖通科技,9.92亿,7687万,6.10
1835,002607,亚夏汽车,65.61亿,6587万,4.38
1836,002526,山东矿机,8.57亿,1069万,0.63
1837,002416,爱施德,483亿,1.88亿,3.88
1838,300224,正海磁材,15.88亿,1.91亿,8.90
1839,002406,远东传动,10.24亿,1.17亿,5.28
1840,002511,中顺洁柔,38.09亿,2.60亿,10.21
1841,002438,江苏神通,6.00亿,5159万,4.32
1842,002113,天润数娱,1.31亿,5411万,8.28
1843,002115,三维通信,9.89亿,2760万,2.97
1844,002102,冠福股份,8.87亿,2.45亿,8.17
1845,002308,威创股份,10.51亿,1.82亿,8.08
1846,600048,保利地产,1548亿,124亿,15.53
1847,002267,陕天然气,72.11亿,5.09亿,10.11
1848,000509,华塑控股,7884万,-7137万,-301.92
1849,000656,金科股份,322亿,13.95亿,9.42
1850,600843,上工申贝,27.60亿,1.44亿,7.81
1851,000680,山推股份,44.04亿,4346万,1.36
1852,000546,金圆股份,21.64亿,3.06亿,15.20
1853,002010,传化智联,81.81亿,6.81亿,6.20
1854,600155,宝硕股份,11.15亿,-1.42亿,-6.69
1855,600153,建发股份,1456亿,28.56亿,14.07
1856,600133,东湖高新,61.14亿,1.46亿,8.13
1857,600708,光明地产,208亿,10.11亿,12.06
1858,600704,物产中大,2072亿,21.54亿,12.32
1859,600103,青山纸业,22.78亿,4499万,2.76
1860,600089,特变电工,401亿,21.90亿,9.78
1861,600802,福建水泥,13.23亿,1381万,1.58
1862,600795,国电电力,584亿,47.27亿,9.11
1863,600337,美克家居,34.67亿,3.31亿,10.58
1864,600305,恒顺醋业,14.47亿,1.70亿,11.19
1865,600288,大恒科技,26.86亿,2937万,1.96
1866,600277,亿利洁能,112亿,3.08亿,3.31
1867,600261,阳光照明,43.93亿,4.52亿,14.97
1868,600051,宁波联合,41.83亿,1.49亿,7.80
1869,000068,华控赛格,2.98亿,998万,1.61
1870,600031,三一重工,233亿,2.03亿,0.89
1871,000830,鲁西化工,109亿,2.53亿,3.09
1872,600510,黑牡丹,60.80亿,3.71亿,5.32
1873,600448,华纺股份,23.61亿,1028万,1.22
1874,600550,保变电气,40.68亿,1.09亿,30.57
1875,000962,东方钽业,8.71亿,2900万,1.98
1876,600366,宁波韵升,15.60亿,8.00亿,19.48
1877,600363,联创光电,25.04亿,1.57亿,7.94
1878,600361,华联综超,124亿,-2.60亿,-9.21
1879,600359,新农开发,15.62亿,-1.51亿,-19.81
1880,000889,茂业通信,18.15亿,2.20亿,9.34
1881,600220,江苏阳光,20.92亿,1.53亿,8.14
1882,600182,S佳通,30.24亿,1.51亿,14.92
1883,000581,威孚高科,64.23亿,16.72亿,13.53
1884,600822,上海物贸,164亿,1471万,3.65
1885,603100,川仪股份,32.61亿,1.29亿,7.02
1886,603316,诚邦股份,6.31亿,6068万,15.38
1887,600996,贵广网络,22.89亿,4.43亿,23.82
1888,300592,华凯创意,5.30亿,4003万,12.82
1889,603360,百傲化学,3.89亿,9827万,23.98
1890,002867,周大生,29.02亿,4.27亿,28.09
1891,600903,贵州燃气,22.69亿,9958万,6.73
1892,300697,电工合金,10.59亿,5485万,16.49
1893,300668,杰恩设计,1.83亿,4083万,37.18
1894,300691,联合光电,7.33亿,7510万,21.38
1895,603106,恒银金融,11.69亿,1.44亿,21.78
1896,300671,富满电子,3.30亿,3846万,15.42
1897,603767,中马传动,8.23亿,1.05亿,13.21
1898,300611,美力科技,3.59亿,5535万,13.92
1899,300626,华瑞股份,6.88亿,3951万,15.54
1900,300487,蓝晓科技,3.32亿,6170万,8.78
1901,300560,中富通,3.30亿,3815万,12.34
1902,300631,久吾高科,2.46亿,4306万,11.54
1903,300508,维宏股份,1.44亿,4436万,12.64
1904,603043,广州酒家,19.36亿,2.67亿,30.66
1905,300503,昊志机电,3.31亿,6278万,10.13
1906,601127,小康股份,162亿,5.14亿,15.93
1907,300537,广信材料,2.71亿,4241万,12.87
1908,603339,四方冷链,6.76亿,1.24亿,11.83
1909,300395,菲利华,4.41亿,1.08亿,14.23
1910,300519,新光药业,3.15亿,1.19亿,25.05
1911,002790,瑞尔特,8.17亿,1.76亿,15.51
1912,300484,蓝海华腾,6.78亿,1.55亿,32.02
1913,603887,城地股份,5.66亿,5535万,12.35
1914,300432,富临精工,11.72亿,2.29亿,23.73
1915,300489,中飞股份,1.38亿,3134万,7.05
1916,300469,信息发展,5.21亿,3001万,7.79
1917,603885,吉祥航空,99.28亿,12.49亿,21.33
1918,603979,金诚信,23.96亿,1.71亿,4.74
1919,002707,众信旅游,101亿,2.15亿,13.10
1920,300379,东方通,3.25亿,1.11亿,8.53
1921,603000,人民网,14.32亿,1.06亿,3.86
1922,300211,亿通科技,2.20亿,380万,0.76
1923,002434,万里扬,37.32亿,3.12亿,11.81
1924,002470,金正大,187亿,10.17亿,12.03
1925,002220,天宝食品,14.77亿,1.82亿,7.19
1926,000726,鲁泰A,59.90亿,8.09亿,11.70
1927,002008,大族激光,69.59亿,7.54亿,15.05
1928,300258,精锻科技,8.99亿,1.91亿,13.90
1929,603128,华贸物流,73.08亿,2.24亿,8.83
1930,002486,嘉麟杰,7.28亿,1186万,1.29
1931,300112,万讯自控,4.48亿,2671万,3.80
1932,300197,铁汉生态,45.73亿,5.22亿,11.34
1933,002452,长高集团,12.93亿,1.21亿,9.58
1934,300080,易成新能,24.02亿,1898万,0.59
1935,300125,易世达,1.63亿,-6226万,-5.84
1936,002504,弘高创意,36.38亿,2.34亿,23.59
1937,002279,久其软件,13.21亿,2.19亿,10.60
1938,600764,中国海防,3.12亿,4326万,12.21
1939,600436,片仔癀,23.09亿,5.36亿,16.20
1940,600276,恒瑞医药,111亿,25.89亿,23.24
1941,002050,三花智控,76.56亿,9.91亿,17.79
1942,000809,铁岭新城,2103万,-2.40亿,-7.70
1943,600381,青海春天,7.08亿,2.45亿,13.05
1944,600203,福日电子,70.96亿,6376万,3.21
1945,000584,哈工智能,7.34亿,-4.09亿,-23.77
1946,603113,金能科技,42.38亿,4.20亿,20.05
1947,002841,视源股份,82.38亿,7.42亿,74.94
1948,603517,绝味食品,32.74亿,3.80亿,28.91
1949,300735,光弘科技,12.27亿,1.54亿,31.52
1950,603685,晨丰科技,5.82亿,9251万,31.41
1951,603848,好太太,8.08亿,1.52亿,28.42
1952,300713,英可瑞,3.89亿,9769万,50.68
1953,603976,正川股份,4.70亿,7051万,14.57
1954,603527,众源新材,21.54亿,7449万,21.61
1955,300514,友讯达,4.57亿,4372万,20.08
1956,603568,伟明环保,6.93亿,3.29亿,18.23
1957,603020,爱普股份,22.81亿,1.91亿,10.68
1958,300517,海波重科,3.79亿,4335万,12.23
1959,002822,中装建设,26.92亿,1.56亿,12.67
1960,603986,兆易创新,14.89亿,1.76亿,21.18
1961,002767,先锋电子,2.93亿,4531万,7.08
1962,603889,新澳股份,18.35亿,1.59亿,14.30
1963,300546,雄帝科技,2.93亿,6041万,16.39
1964,002805,丰元股份,2.56亿,2272万,4.89
1965,002335,科华恒盛,17.70亿,1.72亿,7.02
1966,002539,云图控股,60.72亿,1.43亿,4.76
1967,002659,凯文教育,3.24亿,-9627万,-7.56
1968,300255,常山药业,11.18亿,1.75亿,9.62
1969,300228,富瑞特装,8.87亿,-2.99亿,-15.88
1970,002510,天汽模,19.72亿,1.50亿,7.98
1971,002344,海宁皮城,21.84亿,5.50亿,10.45
1972,002214,大立科技,3.39亿,3311万,3.43
1973,002126,银轮股份,31.19亿,2.57亿,11.90
1974,002350,北京科锐,17.77亿,7646万,6.81
1975,002222,福晶科技,3.08亿,7033万,10.86
1976,002205,国统股份,6.01亿,1333万,1.47
1977,600881,亚泰集团,110亿,1.08亿,0.94
1978,000671,阳光城,196亿,12.30亿,9.75
1979,000606,神州易桥,4.12亿,4582万,2.63
1980,600739,辽宁成大,87.50亿,9.48亿,5.26
1981,600132,重庆啤酒,31.96亿,1.81亿,15.37
1982,000753,漳州发展,31.44亿,2.04亿,14.39
1983,600333,长春燃气,13.02亿,6276万,3.94
1984,600681,百川能源,17.20亿,5.51亿,32.94
1985,600039,四川路桥,301亿,10.45亿,11.24
1986,002003,伟星股份,21.74亿,2.95亿,14.52
1987,600387,海越股份,97.92亿,4003万,3.10
1988,600639,浦东金桥,14.69亿,6.17亿,6.95
1989,600476,湘邮科技,2.78亿,231万,1.20
1990,600037,歌华有线,26.65亿,7.25亿,6.15
1991,000419,通程控股,38.61亿,1.02亿,5.40
1992,600498,烽火通信,174亿,7.60亿,10.75
1993,000926,福星股份,105亿,5.81亿,6.14
1994,600376,首开股份,299亿,19.01亿,7.52
1995,603586,金麒麟,12.90亿,2.07亿,22.97
1996,603306,华懋科技,8.90亿,2.62亿,22.33
1997,603738,泰晶科技,3.70亿,5903万,17.26
1998,300500,启迪设计,3.92亿,6219万,10.28
1999,002819,东方中科,6.66亿,3076万,9.91
2000,603988,中电电机,2.34亿,2389万,3.73
2001,300389,艾比森,11.66亿,1.51亿,16.56
2002,603699,纽威股份,20.45亿,2.19亿,9.00
2003,300343,联创互联,23.31亿,2.01亿,5.93
2004,600336,澳柯玛,37.51亿,2396万,2.34
2005,600166,福田汽车,465亿,5.67亿,3.02
2006,002360,同德化工,6.46亿,8274万,8.37
2007,002110,三钢闽光,141亿,9.27亿,21.68
2008,300078,思创医惠,10.90亿,1.88亿,13.74
2009,300017,网宿科技,44.47亿,12.50亿,21.52
2010,300064,豫金刚石,9.64亿,1.38亿,4.96
2011,002300,太阳电缆,34.79亿,1.55亿,11.85
2012,002590,万安科技,22.32亿,1.27亿,7.80
2013,300120,经纬电材,6.30亿,1568万,2.33
2014,002191,劲嘉股份,27.77亿,5.71亿,13.30
2015,002158,汉钟精机,12.46亿,2.07亿,10.32
2016,002135,东南网架,57.38亿,4912万,2.04
2017,002168,深圳惠程,2.89亿,7591万,6.09
2018,002176,江特电机,29.85亿,1.97亿,5.88
2019,002103,广博股份,16.43亿,1.19亿,7.22
2020,601116,三江购物,40.96亿,1.01亿,6.38
2021,000505,京粮控股,87.23亿,1.97亿,6.96
2022,600883,博闻科技,1318万,1423万,2.16
2023,000630,铜陵有色,867亿,1.80亿,1.29
2024,600853,龙建股份,75.80亿,2931万,3.50
2025,002307,北新路桥,65.30亿,4021万,2.48
2026,000570,苏常柴A,22.83亿,6254万,3.00
2027,600127,金健米业,22.17亿,1008万,1.36
2028,600789,鲁抗医药,25.06亿,2910万,1.59
2029,600318,新力金融,8.11亿,1.63亿,13.25
2030,600303,曙光股份,37.37亿,6069万,2.40
2031,600992,贵绳股份,14.11亿,2104万,1.56
2032,600644,乐山电力,19.06亿,2.11亿,18.95
2033,600628,新世界,30.18亿,2.53亿,8.66
2034,600080,金花股份,6.67亿,2730万,2.58
2035,600070,浙江富润,8.79亿,1.01亿,9.77
2036,600477,杭萧钢构,43.39亿,4.49亿,24.08
2037,600619,海立股份,73.84亿,1.76亿,4.48
2038,000966,长源电力,53.78亿,3.99亿,11.92
2039,000027,深圳能源,113亿,13.47亿,6.02
2040,600173,卧龙地产,14.03亿,7959万,4.84
2041,600167,联美控股,20.44亿,6.99亿,32.59
2042,300638,广和通,3.44亿,4032万,32.51
2043,603488,展鹏科技,2.82亿,7255万,19.28
2044,300577,开润股份,7.76亿,8400万,37.04
2045,603393,新天然气,9.15亿,2.03亿,21.72
2046,002850,科达利,14.55亿,2.33亿,30.01
2047,300725,药石科技,1.88亿,3612万,21.18
2048,300731,科创新源,1.88亿,5405万,31.46
2049,002915,中欣氟材,3.44亿,3276万,12.67
2050,603917,合力科技,4.56亿,7836万,21.25
2051,300669,沪宁股份,2.54亿,4357万,21.83
2052,603380,易德龙,6.88亿,8100万,42.53
2053,300643,万通智控,3.10亿,3907万,19.58
2054,601019,山东出版,80.34亿,10.47亿,22.14
2055,300736,百华悦邦,6.48亿,4725万,26.28
2056,300458,全志科技,12.52亿,1.49亿,8.81
2057,601086,国芳集团,28.40亿,9183万,8.10
2058,603338,浙江鼎力,6.95亿,1.75亿,17.48
2059,300535,达威股份,2.99亿,5782万,13.53
2060,603918,金桥信息,5.86亿,2887万,6.11
2061,603696,安记食品,2.59亿,4080万,5.97
2062,603701,德宏股份,4.16亿,6774万,15.02
2063,002702,海欣食品,9.25亿,1307万,1.72
2064,300368,汇金股份,6.76亿,4574万,4.35
2065,601368,绿城水务,11.95亿,2.90亿,10.81
2066,603199,九华旅游,4.01亿,7404万,7.99
2067,300329,海伦钢琴,3.89亿,3328万,4.23
2068,300217,东方电热,9.30亿,4586万,2.51
2069,601311,骆驼股份,63.01亿,5.15亿,10.97
2070,300220,金运激光,1.87亿,673万,2.40
2071,002472,双环传动,17.43亿,1.86亿,6.34
2072,300021,大禹节水,10.29亿,6049万,6.13
2073,002489,浙江永强,37.92亿,6095万,1.87
2074,601668,中国建筑,9598亿,299亿,15.87
2075,002560,通达股份,16.27亿,8369万,5.71
2076,002371,北方华创,16.22亿,9290万,3.60
2077,002085,万丰奥威,94.86亿,9.58亿,20.53
2078,600864,哈投股份,23.82亿,3.43亿,3.99
2079,000665,湖北广电,24.82亿,3.03亿,5.55
2080,000617,中油资本,288亿,55.35亿,10.72
2081,600848,上海临港,17.99亿,4.03亿,9.13
2082,000710,贝瑞基因,9.22亿,1.51亿,15.49
2083,000682,东方电子,23.72亿,5973万,3.88
2084,000878,云南铜业,592亿,2.03亿,3.75
2085,000859,国风塑业,11.45亿,1836万,1.25
2086,600734,实达集团,42.33亿,1.84亿,12.64
2087,600697,欧亚集团,130亿,3.27亿,16.32
2088,600800,天津磁卡,1.33亿,1936万,17.84
2089,600796,钱江生化,4.44亿,3283万,5.57
2090,600409,三友化工,158亿,7.63亿,11.47
2091,600584,长电科技,192亿,1.06亿,2.45
2092,600479,千金药业,28.65亿,1.49亿,8.81
2093,600325,华发股份,133亿,10.18亿,8.30
2094,600242,中昌数据,13.14亿,3387万,6.22
2095,600079,人福医药,123亿,8.32亿,9.09
2096,600075,新疆天业,55.97亿,4.89亿,18.01
2097,600054,黄山旅游,16.69亿,3.52亿,9.87
2098,000407,胜利股份,26.50亿,-2.93亿,-14.18
2099,002045,国光电器,25.69亿,6042万,4.55
2100,000836,鑫茂科技,18.60亿,4745万,2.86
2101,600505,西昌电力,9.01亿,5603万,5.56
2102,600468,百利电气,8.40亿,5326万,3.25
2103,000021,深科技,151亿,2.14亿,4.07
2104,002905,金逸影视,21.56亿,1.95亿,25.51
2105,603728,鸣志电器,14.75亿,1.57亿,22.46
2106,300617,安靠智电,3.24亿,7258万,20.38
2107,603330,上海天洋,3.95亿,5360万,15.97
2108,603086,先达股份,8.66亿,9823万,14.48
