,股票代码,公司名称,营业收入,净利润,净资产收益率(%)
1600,002102,冠福股份,13.16亿,1.93亿,7.53
1601,601010,文峰股份,72.19亿,2.57亿,6.60
1602,600888,新疆众和,76.27亿,2467万,0.77
1603,600884,杉杉股份,49.28亿,6.91亿,15.00
1604,000607,华媒控股,15.54亿,2.84亿,20.20
1605,000728,国元证券,57.73亿,27.84亿,14.86
1606,000716,黑芝麻,18.88亿,1.49亿,7.71
1607,600737,中粮糖业,117亿,7608万,1.31
1608,002023,海特高新,4.29亿,3965万,1.92
1609,002020,京新药业,14.16亿,1.66亿,11.28
1610,002010,传化智联,53.40亿,5.51亿,17.08
1611,600152,维科技术,7.53亿,4423万,7.80
1612,600133,东湖高新,61.98亿,1.40亿,8.44
1613,600121,郑州煤电,120亿,-5.44亿,-14.22
1614,600105,永鼎股份,22.56亿,1.81亿,8.84
1615,600100,同方股份,284亿,12.62亿,7.67
1616,600089,特变电工,375亿,18.88亿,9.33
1617,000758,中色股份,196亿,3.60亿,7.69
1618,600782,新钢股份,254亿,6056万,0.75
1619,600770,综艺股份,5.64亿,-2.46亿,-7.30
1620,600330,天通股份,13.40亿,6333万,2.12
1621,600370,三房巷,9.96亿,1856万,1.55
1622,600305,恒顺醋业,13.05亿,2.40亿,17.49
1623,600986,科达股份,24.17亿,1.17亿,6.49
1624,600668,尖峰集团,22.59亿,2.01亿,9.47
1625,600277,亿利洁能,80.56亿,1.31亿,1.43
1626,600267,海正药业,87.67亿,1357万,0.19
1627,600516,方大炭素,23.30亿,3101万,0.54
1628,000408,藏格控股,27.28亿,9.94亿,42.83
1629,000159,国际实业,6.80亿,5602万,2.59
1630,000059,华锦股份,309亿,3.29亿,3.49
1631,000058,深赛格,8.47亿,7424万,8.24
1632,600352,浙江龙盛,149亿,26.82亿,21.09
1633,600623,华谊集团,407亿,7.04亿,5.66
1634,600273,嘉化能源,33.91亿,6.72亿,21.35
1635,000830,鲁西化工,129亿,2.89亿,3.91
1636,600510,黑牡丹,43.23亿,2.71亿,5.71
1637,600496,精工钢构,72.05亿,1.92亿,5.55
1638,000937,冀中能源,125亿,3.52亿,1.92
1639,600389,江山股份,26.77亿,1057万,0.81
1640,600380,健康元,86.42亿,4.12亿,9.21
1641,600189,吉林森工,13.75亿,4471万,4.80
1642,000581,威孚高科,57.42亿,15.15亿,13.32
1643,300590,移为通信,2.91亿,1.02亿,69.68
1644,603728,鸣志电器,11.73亿,9803万,16.52
1645,603896,寿仙谷,3.02亿,6264万,18.38
1646,603626,科森科技,10.90亿,1.98亿,62.28
1647,603677,奇精机械,12.60亿,7726万,22.09
1648,603877,太平鸟,59.03亿,5.36亿,34.63
1649,603888,新华网,9.98亿,2.62亿,28.11
1650,002736,国信证券,291亿,139亿,33.86
1651,603067,振华股份,7.76亿,6249万,9.90
1652,603519,立霸股份,7.87亿,6350万,11.09
1653,002825,纳尔股份,5.27亿,5944万,21.85
1654,603738,泰晶科技,3.20亿,5018万,20.52
1655,603508,思维列控,7.35亿,2.70亿,30.54
1656,300533,冰川网络,3.70亿,1.72亿,38.71
1657,300519,新光药业,3.11亿,1.19亿,44.38
1658,300517,海波重科,3.76亿,4529万,15.15
1659,002788,鹭燕医药,66.26亿,1.13亿,16.24
1660,603515,欧普照明,44.69亿,4.36亿,26.36
1661,601500,通用股份,32.15亿,1.60亿,10.85
1662,300490,华自科技,4.19亿,4522万,13.55
1663,300471,厚普股份,11.13亿,1.77亿,17.59
1664,603569,长久物流,33.95亿,3.06亿,35.65
1665,603667,五洲新春,9.40亿,8510万,13.88
1666,603608,天创时尚,16.31亿,1.04亿,12.91
1667,603520,司太立,6.96亿,6894万,15.95
1668,603885,吉祥航空,81.58亿,10.47亿,36.11
1669,300463,迈克生物,10.65亿,2.51亿,17.18
1670,603611,诺力股份,11.49亿,1.07亿,13.34
1671,603997,继峰股份,10.48亿,1.76亿,15.11
1672,603989,艾华集团,13.09亿,2.26亿,16.52
1673,300362,天翔环境,4.94亿,4740万,7.47
1674,603599,广信股份,13.25亿,1.30亿,6.99
1675,300366,创意信息,6.21亿,9806万,21.14
1676,300352,北信源,4.70亿,7072万,9.54
1677,002688,金河生物,12.50亿,1.05亿,10.56
1678,300211,亿通科技,2.27亿,1173万,2.37
1679,002310,东方园林,53.81亿,6.02亿,10.08
1680,000625,长安汽车,668亿,99.53亿,33.14
1681,600086,东方金钰,86.61亿,3.00亿,12.73
1682,300255,常山药业,9.16亿,1.56亿,10.86
1683,300258,精锻科技,6.98亿,1.40亿,11.36
1684,300243,瑞丰高材,8.05亿,4731万,10.66
1685,603128,华贸物流,79.78亿,1.43亿,9.95
1686,601567,三星医疗,41.58亿,5.64亿,19.14
1687,300157,恒泰艾普,8.40亿,7505万,3.31
1688,002483,润邦股份,19.08亿,-4.60亿,-21.33
1689,002593,日上集团,12.83亿,3504万,2.83
1690,300138,晨光生物,12.68亿,6886万,6.62
1691,002619,艾格拉斯,4.90亿,1.59亿,6.34
1692,002654,万润科技,8.39亿,5648万,5.74
1693,300112,万讯自控,3.90亿,1272万,2.30
1694,300197,铁汉生态,26.13亿,3.06亿,11.91
1695,300148,天舟文化,5.44亿,1.76亿,9.54
1696,002452,长高集团,6.64亿,6812万,5.73
1697,002445,中南文化,11.19亿,1.39亿,6.69
1698,300083,劲胜智能,35.67亿,-4.71亿,-27.52
1699,002660,茂硕电源,9.22亿,1605万,1.95
1700,002366,台海核电,3.94亿,1758万,1.70
1701,300001,特锐德,30.02亿,1.46亿,9.06
1702,000733,振华科技,50.64亿,1.77亿,5.17
1703,600151,航天机电,40.40亿,1.73亿,4.34
1704,600185,格力地产,25.45亿,13.71亿,40.12
1705,000035,中国天楹,8.25亿,2.28亿,13.14
1706,603566,普莱柯,4.78亿,1.42亿,13.62
1707,603229,奥翔药业,2.63亿,6087万,40.72
1708,300580,贝斯特,4.77亿,9409万,16.97
1709,603696,安记食品,2.66亿,5316万,14.04
1710,002237,恒邦股份,141亿,1.81亿,3.43
1711,300096,易联众,3.74亿,2343万,3.37
1712,300071,华谊嘉信,32.50亿,1.28亿,11.28
1713,002344,海宁皮城,18.51亿,5.49亿,11.58
1714,601777,力帆股份,124亿,3.54亿,5.23
1715,002228,合兴包装,28.52亿,1.15亿,8.28
1716,002229,鸿博股份,6.61亿,917万,1.06
1717,002191,劲嘉股份,27.20亿,7.21亿,19.02
1718,002178,延华智能,11.17亿,1.02亿,11.15
1719,002126,银轮股份,27.22亿,2.00亿,11.03
1720,300295,三六五网,6.41亿,1.26亿,14.82
1721,002308,威创股份,9.37亿,1.19亿,5.63
1722,002116,中国海诚,46.93亿,2.28亿,23.13
1723,600886,国投电力,313亿,54.28亿,21.84
1724,000671,阳光城,224亿,14.18亿,20.42
1725,000626,远大控股,554亿,3.08亿,38.27
1726,600846,同济科技,32.67亿,1.60亿,9.21
1727,000573,粤宏远A,3.10亿,-9206万,-5.94
1728,002009,天奇股份,21.75亿,9865万,5.92
1729,002006,精功科技,6.51亿,1586万,1.85
1730,600699,均胜电子,80.83亿,4.00亿,13.51
1731,600111,北方稀土,65.49亿,3.26亿,3.93
1732,000753,漳州发展,31.23亿,-8400万,-5.98
1733,600328,兰太实业,23.68亿,-3312万,-2.68
1734,600039,四川路桥,324亿,10.58亿,13.09
1735,000972,*ST中基,6.83亿,-4831万,-15.51
1736,600470,六国化工,55.77亿,1.49亿,6.95
1737,600255,梦舟股份,57.72亿,3298万,1.22
1738,600232,金鹰股份,11.15亿,2984万,2.54
1739,600077,宋都股份,34.73亿,7754万,2.06
1740,600033,福建高速,25.78亿,5.51亿,6.96
1741,600006,东风汽车,169亿,3.44亿,5.51
1742,600519,贵州茅台,334亿,155亿,26.23
1743,600515,海航基础,86.78亿,4.89亿,2.44
1744,000419,通程控股,42.29亿,1.02亿,5.57
1745,600477,杭萧钢构,37.86亿,1.21亿,9.85
1746,600624,复旦复华,7.18亿,5225万,5.00
1747,600590,泰豪科技,34.88亿,8600万,3.33
1748,000589,黔轮胎A,47.33亿,-2.59亿,-7.14
1749,000823,超声电子,36.39亿,9139万,3.20
1750,600563,法拉电子,13.93亿,3.28亿,17.87
1751,000931,中关村,10.78亿,1.52亿,21.48
1752,600209,*ST罗顿,1.10亿,252万,0.35
1753,000038,深大通,3.05亿,593万,6.72
1754,000793,华闻传媒,43.36亿,8.38亿,10.34
1755,600532,宏达矿业,4.78亿,-3.55亿,-26.59
1756,600820,隧道股份,268亿,14.81亿,9.15
1757,603100,川仪股份,31.55亿,1.53亿,8.70
1758,002827,高争民爆,2.46亿,6628万,21.79
1759,601997,贵阳银行,77.05亿,32.22亿,26.37
1760,300560,中富通,2.86亿,3471万,13.99
1761,603669,灵康药业,5.51亿,1.50亿,19.45
1762,300502,新易盛,6.15亿,9445万,19.74
1763,300412,迦南科技,2.17亿,5145万,13.81
1764,603568,伟明环保,6.75亿,2.91亿,21.48
1765,603066,音飞储存,4.64亿,6789万,11.98
1766,603800,道森股份,5.90亿,2761万,5.79
1767,600936,广西广电,24.44亿,3.80亿,16.36
1768,300494,盛天网络,2.40亿,7651万,25.08
1769,603701,德宏股份,4.09亿,5466万,20.99
1770,603199,九华旅游,4.01亿,7067万,8.92
1771,300348,长亮科技,4.36亿,3696万,7.33
1772,002689,远大智能,15.93亿,1.19亿,8.57
1773,002552,*ST宝鼎,3.24亿,429万,0.53
1774,002244,滨江集团,126亿,10.03亿,12.02
1775,002242,九阳股份,70.60亿,6.20亿,19.72
1776,600166,福田汽车,340亿,4.06亿,2.30
1777,300250,初灵信息,3.66亿,7161万,10.03
1778,600438,通威股份,188亿,7.37亿,17.19
1779,300268,佳沃股份,692万,-9944万,-39.04
1780,300331,苏大维格,3.65亿,958万,1.99
1781,002592,八菱科技,6.49亿,1.25亿,9.14
1782,002579,中京电子,5.79亿,2924万,4.57
1783,300196,长海股份,15.16亿,2.14亿,17.92
1784,300214,日科化学,14.23亿,1.07亿,8.42
1785,300097,智云股份,4.21亿,5369万,9.77
1786,002459,天业通联,3.22亿,-3.22亿,-23.72
1787,300247,乐金健康,4.29亿,4084万,4.74
1788,601801,皖新传媒,65.81亿,7.73亿,14.22
1789,002421,达实智能,17.11亿,1.53亿,9.08
1790,002415,海康威视,253亿,58.69亿,35.28
1791,002515,金字火腿,1.87亿,2191万,1.79
1792,002450,康得新,75.61亿,14.39亿,26.16
1793,002259,升达林业,6.57亿,1370万,1.61
1794,002198,嘉应制药,4.76亿,6635万,7.40
1795,002232,启明信息,13.83亿,302万,0.31
1796,002350,北京科锐,14.62亿,4280万,3.96
1797,000702,正虹科技,13.17亿,488万,1.45
1798,600132,重庆啤酒,33.24亿,-6568万,-5.47
1799,600755,厦门国贸,642亿,6.43亿,8.26
1800,600459,贵研铂业,77.43亿,6395万,3.62
1801,600054,黄山旅游,16.65亿,2.96亿,11.76
1802,000831,五矿稀土,4.59亿,-3.97亿,-15.42
1803,600369,西南证券,84.97亿,35.55亿,19.83
1804,603878,武进不锈,16.16亿,1.36亿,12.77
1805,300484,蓝海华腾,3.10亿,7094万,31.97
1806,300393,中来股份,7.34亿,1.08亿,13.78
1807,603389,亚振家居,5.83亿,7720万,20.24
1808,000150,宜华健康,10.31亿,5161万,3.33
1809,002300,太阳电缆,36.03亿,1.81亿,14.57
1810,601668,中国建筑,8806亿,261亿,16.00
1811,601118,海南橡胶,84.00亿,-9.90亿,-11.67
1812,300167,迪威迅,3.36亿,1001万,1.45
1813,002059,云南旅游,14.26亿,8173万,4.95
1814,000673,当代东方,4.93亿,1.11亿,10.56
1815,000507,珠海港,20.23亿,7862万,3.16
1816,000570,苏常柴A,25.20亿,7110万,3.53
1817,000561,烽火电子,10.77亿,7646万,7.80
1818,000532,华金资本,2.12亿,3780万,5.45
1819,300150,世纪瑞尔,3.92亿,1.14亿,7.71
1820,600703,三安光电,48.58亿,16.95亿,14.21
1821,600693,东百集团,16.26亿,4937万,2.96
1822,600777,新潮能源,4.30亿,3041万,2.21
1823,600962,国投中鲁,10.98亿,3197万,4.00
1824,600409,三友化工,137亿,4.13亿,6.62
1825,600436,片仔癀,18.86亿,4.67亿,15.43
1826,600387,海越股份,62.85亿,2300万,1.81
1827,000852,石化机械,50.96亿,584万,0.24
1828,000811,冰轮环境,28.69亿,3.08亿,14.86
1829,600505,西昌电力,8.37亿,6522万,6.81
1830,600376,首开股份,236亿,20.83亿,13.12
1831,603328,依顿电子,29.28亿,4.67亿,11.25
1832,300577,开润股份,4.94亿,6624万,37.47
1833,300643,万通智控,2.89亿,3482万,21.50
1834,300540,深冷股份,4.54亿,6073万,22.47
1835,300553,集智股份,9790万,3002万,20.48
1836,603306,华懋科技,6.76亿,1.75亿,17.47
1837,300364,中文在线,3.90亿,3125万,6.57
1838,002806,华锋股份,3.00亿,2564万,10.11
1839,300523,辰安科技,4.13亿,7780万,27.59
1840,002800,天顺股份,4.87亿,3273万,12.73
1841,300358,楚天科技,9.75亿,1.53亿,13.80
1842,603699,纽威股份,21.50亿,3.42亿,14.17
1843,002569,步森股份,4.02亿,1150万,2.24
1844,002453,华软科技,10.63亿,2529万,2.11
1845,002441,众业达,67.02亿,1.81亿,7.97
1846,300081,恒信东方,4.75亿,10.87万,0.01
1847,002568,百润股份,23.51亿,5.00亿,46.22
1848,601216,君正集团,48.33亿,8.40亿,12.22
1849,002536,西泵股份,19.15亿,5714万,3.76
1850,300054,鼎龙股份,10.50亿,1.59亿,12.76
1851,300070,碧水源,52.14亿,13.62亿,16.35
1852,002252,上海莱士,20.13亿,14.42亿,14.88
1853,002256,兆新股份,5.06亿,5123万,9.14
1854,002235,安妮股份,4.36亿,1088万,3.04
1855,300161,华中数控,5.51亿,-4136万,-4.94
1856,002296,辉煌科技,5.66亿,7492万,5.28
1857,300205,天喻信息,14.83亿,699万,0.63
1858,000676,智度股份,3.18亿,350万,2.44
1859,600867,通化东宝,16.69亿,4.93亿,21.81
1860,000662,天夏智慧,4.46亿,-254万,-0.44
1861,000652,泰达股份,96.56亿,2.55亿,10.23
1862,000630,铜陵有色,869亿,-6.66亿,-4.63
1863,600848,上海临港,16.05亿,3.36亿,10.63
1864,000881,中广核技,21.37亿,2.45亿,25.59
1865,002015,霞客环保,3.93亿,1.09亿,-
1866,600691,阳煤化工,178亿,4333万,0.95
1867,600123,兰花科创,45.65亿,965万,0.09
1868,600109,国金证券,67.48亿,23.60亿,17.44
1869,600335,国机汽车,642亿,4.81亿,9.03
1870,600628,新世界,31.14亿,5221万,2.03
1871,600063,皖维高新,34.85亿,1.09亿,2.75
1872,000967,盈峰环境,30.43亿,1.12亿,5.79
1873,000902,新洋丰,96.19亿,7.48亿,19.68
1874,600216,浙江医药,44.97亿,1.62亿,2.46
1875,600531,豫光金铅,110亿,1251万,0.92
1876,300647,超频三,3.36亿,4773万,24.89
1877,300548,博创科技,2.37亿,4394万,15.38
1878,603416,信捷电气,3.03亿,8129万,27.53
1879,603505,金石资源,2.19亿,3464万,8.65
1880,603598,引力传媒,18.58亿,2715万,5.96
1881,300570,太辰光,5.02亿,1.16亿,36.01
1882,300531,优博讯,2.73亿,5949万,25.19
1883,603311,金海环境,4.19亿,5175万,11.32
1884,603169,兰石重装,24.66亿,6.46亿,40.44
1885,603060,国检集团,5.97亿,1.05亿,27.45
1886,300414,中光防雷,3.60亿,8058万,19.91
1887,300512,中亚股份,5.87亿,1.34亿,28.79
1888,002787,华源控股,9.10亿,8414万,16.32
1889,603660,苏州科达,12.22亿,1.20亿,21.34
1890,300356,光一科技,7.08亿,3956万,3.01
1891,002783,凯龙股份,8.91亿,9759万,13.66
1892,300349,金卡智能,5.93亿,8227万,9.14
1893,300330,华虹计通,2.12亿,-1361万,-3.16
1894,002460,赣锋锂业,13.54亿,1.25亿,6.69
1895,002338,奥普光电,3.45亿,4370万,6.11
1896,300312,邦讯技术,5.33亿,912万,1.15
1897,002451,摩恩电气,5.77亿,1456万,1.79
1898,601179,中国西电,133亿,9.04亿,4.98
1899,002476,宝莫股份,7.42亿,2414万,2.47
1900,002378,章源钨业,13.44亿,-1.60亿,-8.05
1901,002251,步步高,155亿,2.14亿,4.50
1902,002157,正邦科技,164亿,3.11亿,13.70
1903,002085,万丰奥威,84.81亿,7.98亿,23.99
1904,002130,沃尔核材,16.21亿,5.70亿,34.69
1905,600853,龙建股份,71.31亿,2519万,2.92
1906,002307,北新路桥,51.18亿,3365万,2.43
1907,000687,华讯方舟,8.78亿,-2.73亿,-21.88
1908,002025,航天电器,18.73亿,2.33亿,12.49
1909,600153,建发股份,1281亿,26.41亿,14.54
1910,600117,西宁特钢,60.53亿,-16.19亿,-85.94
1911,600103,青山纸业,21.12亿,-1.47亿,-12.52
1912,600802,福建水泥,15.24亿,-3.90亿,-34.52
1913,600795,国电电力,567亿,44.92亿,8.98
1914,600311,荣华实业,7876万,430万,0.48
1915,600309,万华化学,195亿,16.10亿,14.67
1916,600757,长江传媒,119亿,3.25亿,6.64
1917,600306,商业城,12.51亿,-1.63亿,-429.47
1918,600261,阳光照明,42.58亿,3.72亿,13.30
1919,000096,广聚能源,9.98亿,1.47亿,7.63
1920,000070,特发信息,24.50亿,9194万,8.03
1921,002040,南京港,1.58亿,2169万,3.37
1922,600486,扬农化工,31.14亿,4.55亿,15.52
1923,000933,神火股份,192亿,-16.72亿,-27.75
1924,600363,联创光电,24.97亿,1.42亿,7.69
1925,000899,赣能股份,25.53亿,5.75亿,24.30
1926,000889,茂业通信,22.16亿,1.54亿,7.05
1927,600195,中牧股份,42.34亿,2.76亿,9.08
1928,600182,S佳通,31.70亿,2.02亿,18.23
1929,000004,国农科技,1.20亿,125万,1.54
1930,601377,兴业证券,115亿,41.67亿,25.32
1931,603208,江山欧派,6.57亿,9373万,29.80
1932,300648,星云股份,1.41亿,2976万,20.91
1933,300603,立昂技术,2.78亿,2599万,11.86
1934,603223,恒通股份,20.23亿,4369万,9.01
1935,603377,东方时尚,13.27亿,3.29亿,47.86
1936,300425,环能科技,3.30亿,5219万,7.51
1937,603986,兆易创新,11.89亿,1.58亿,31.92
1938,603017,中衡设计,6.36亿,6768万,8.02
1939,603320,迪贝电气,4.19亿,2630万,9.76
1940,603309,维力医疗,5.49亿,9132万,13.10
1941,603988,中电电机,2.76亿,4277万,6.89
1942,002709,天赐材料,9.46亿,9956万,10.71
1943,300381,溢多利,7.03亿,7183万,9.63
1944,603766,隆鑫通用,70.43亿,7.74亿,17.46
1945,300339,润和软件,11.29亿,1.95亿,9.94
1946,300329,海伦钢琴,3.69亿,3099万,5.60
1947,300314,戴维医疗,2.19亿,4493万,6.59
1948,300240,飞力达,22.29亿,4310万,4.48
1949,002414,高德红外,6.32亿,6340万,2.58
1950,002434,万里扬,19.73亿,2.12亿,9.46
1951,000635,英力特,16.96亿,2971万,1.07
1952,300209,天泽信息,2.95亿,176万,0.20
1953,300145,中金环境,19.48亿,2.84亿,16.33
1954,300085,银之杰,6.20亿,7296万,8.44
1955,300089,文化长城,4.45亿,1239万,1.56
1956,002395,双象股份,9.90亿,2315万,2.90
1957,300124,汇川技术,27.71亿,8.09亿,21.91
1958,601515,东风股份,22.19亿,7.41亿,22.44
1959,002348,高乐股份,4.14亿,5586万,4.66
1960,002326,永太科技,15.42亿,1.44亿,8.22
1961,002174,游族网络,15.35亿,5.16亿,42.19
1962,002125,湘潭电化,6.26亿,1144万,2.71
1963,600764,中国海防,4.09亿,-1.25亿,9.96
1964,600251,冠农股份,15.32亿,1.31亿,6.92
1965,600258,首旅酒店,13.33亿,1.00亿,8.44
1966,600242,中昌数据,4.06亿,1796万,94.28
1967,600468,百利电气,8.70亿,1413万,2.18
1968,000586,汇源通信,4.35亿,1698万,7.65
1969,300645,正元智慧,3.20亿,3345万,12.08
1970,300608,思特奇,6.14亿,4740万,15.81
1971,002868,绿康生化,3.86亿,7810万,35.25
1972,603040,新坐标,1.18亿,4614万,20.97
1973,002867,周大生,27.29亿,3.53亿,26.49
1974,300642,透景生命,1.69亿,6578万,40.68
1975,300646,侨源气体,3.52亿,2639万,9.94
1976,300538,同益股份,8.57亿,4224万,24.39
1977,603737,三棵树,15.19亿,1.16亿,23.20
1978,300573,兴齐眼药,2.87亿,2198万,5.80
1979,603819,神力股份,5.73亿,4580万,10.29
1980,603869,北部湾旅,3.64亿,7136万,10.51
1981,300572,安车检测,2.82亿,4222万,18.15
1982,300505,川金诺,5.46亿,4220万,12.47
1983,300579,数字认证,3.73亿,4777万,25.17
1984,300546,雄帝科技,2.49亿,5347万,21.19
1985,002830,名雕股份,6.73亿,4809万,16.87
1986,300134,大富科技,20.61亿,9604万,3.81
1987,300177,中海达,6.38亿,155万,0.11
1988,300021,大禹节水,11.60亿,6139万,12.06
1989,002524,光正集团,5.55亿,650万,0.84
1990,002664,长鹰信质,15.08亿,2.02亿,14.33
1991,002340,格林美,51.17亿,1.54亿,3.42
1992,601789,宁波建工,133亿,1.91亿,8.41
1993,002377,国创高新,14.56亿,3115万,4.15
1994,002215,诺普信,22.10亿,2.31亿,14.26
1995,002423,中原特钢,9.54亿,-2.13亿,-11.06
1996,002152,广电运通,39.73亿,8.98亿,20.98
1997,002149,西部材料,9.83亿,-1.32亿,-16.15
1998,601177,杭齿前进,14.95亿,-1.20亿,-7.16
1999,002082,万邦德,116亿,6302万,4.81
2000,002141,贤丰控股,8.19亿,688万,2.26
2001,002153,石基信息,19.87亿,3.61亿,17.47
2002,002626,金达威,12.04亿,1.13亿,7.46
2003,000526,紫光学大,2507万,-1356万,-9.06
2004,600861,北京城乡,27.14亿,1.08亿,4.73
2005,000665,湖北广电,24.08亿,3.72亿,7.18
2006,001696,宗申动力,46.90亿,3.81亿,11.00
2007,601555,东吴证券,68.30亿,27.08亿,17.69
2008,000546,金圆股份,18.65亿,2.64亿,15.12
2009,000533,万家乐,41.30亿,1.24亿,9.25
2010,600120,浙江东方,77.03亿,5.89亿,12.69
2011,600793,宜宾纸业,1369万,888万,19.46
2012,600310,桂东电力,35.91亿,3.76亿,11.87
2013,600490,鹏欣资源,17.88亿,1962万,1.20
2014,600325,华发股份,83.08亿,6.80亿,8.88
2015,600671,天目药业,9477万,-2154万,-31.70
2016,600626,申达股份,77.06亿,1.70亿,7.34
2017,600083,博信股份,1.15亿,1136万,25.11
2018,600055,万东医疗,8.18亿,4030万,5.90
2019,000069,华侨城A,322亿,46.41亿,15.35
2020,600184,光电股份,27.47亿,4724万,4.67
2021,600021,上海电力,170亿,13.32亿,11.16
2022,600462,九有股份,2.51亿,-3580万,-0.12
2023,600348,阳泉煤业,169亿,8082万,0.58
2024,600425,青松建化,17.55亿,-6.81亿,-13.78
2025,600593,大连圣亚,3.05亿,4299万,11.71
2026,600498,烽火通信,135亿,6.57亿,9.83
2027,000960,锡业股份,311亿,-19.70亿,-22.64
2028,000906,浙商中拓,210亿,8615万,6.78
2029,000900,现代投资,65.16亿,5.67亿,8.43
2030,000027,深圳能源,111亿,17.90亿,9.19
2031,600162,香江控股,42.33亿,4.29亿,11.20
2032,000797,中国武夷,24.09亿,1.27亿,10.89
2033,600895,张江高科,24.19亿,4.82亿,6.56
2034,600822,上海物贸,570亿,-15.84亿,-890.05
2035,603817,海峡环保,2.81亿,8537万,10.83
2036,300499,高澜股份,3.54亿,5093万,17.10
2037,603160,汇顶科技,11.20亿,3.78亿,35.52
2038,002819,东方中科,6.04亿,3105万,10.93
2039,603556,海兴电力,20.00亿,4.33亿,29.52
2040,603101,汇嘉时代,27.42亿,1.04亿,17.32
2041,002770,科迪乳业,6.83亿,9668万,11.40
2042,600023,浙能电力,397亿,69.76亿,13.88
2043,300389,艾比森,10.14亿,1.26亿,15.07
2044,002692,睿康股份,30.53亿,1.28亿,9.51
2045,300306,远方信息,1.84亿,5574万,5.28
2046,300087,荃银高科,6.07亿,2214万,3.78
2047,002223,鱼跃医疗,21.04亿,3.64亿,18.85
2048,002083,孚日股份,42.05亿,3.11亿,10.77
2049,000025,特力A,3.04亿,4277万,6.21
2050,000557,西部创业,6.00亿,5918万,1.82
2051,600814,杭州解百,53.66亿,2.26亿,11.68
2052,002129,中环股份,50.38亿,2.02亿,2.92
2053,601311,骆驼股份,53.77亿,6.09亿,14.34
2054,002684,猛狮科技,5.50亿,278万,0.38
2055,002491,通鼎互联,36.09亿,2.56亿,9.71
2056,300325,德威新材,15.68亿,6324万,7.94
2057,002387,维信诺,4.31亿,-6.42亿,-61.14
2058,300057,万顺股份,21.94亿,6460万,3.22
2059,300006,莱美药业,9.64亿,2061万,2.01
2060,300088,长信科技,39.87亿,2.38亿,7.59
2061,601958,金钼股份,95.53亿,3399万,0.26
2062,002115,三维通信,8.65亿,1899万,2.05
2063,002358,森源电气,16.90亿,1.83亿,8.59
2064,000682,东方电子,20.83亿,5021万,3.37
2065,002031,巨轮智能,9.88亿,1.29亿,4.41
2066,600155,宝硕股份,3.49亿,2.26亿,93.66
2067,600714,金瑞矿业,3.28亿,-3626万,-6.97
2068,600080,金花股份,7.30亿,2538万,2.46
2069,000892,欢瑞世纪,4.74亿,1.71亿,20.23
2070,000807,云铝股份,159亿,2939万,0.57
2071,600539,*ST狮头,9165万,1394万,2.94
2072,300498,温氏股份,482亿,62.05亿,34.95
2073,603232,格尔软件,1.86亿,4790万,21.23
2074,603787,新日股份,23.95亿,5515万,10.42
2075,603429,集友股份,1.75亿,4687万,29.97
2076,300143,星普医科,2.80亿,1058万,3.39
2077,300554,三超新材,1.15亿,3350万,19.43
2078,300481,濮阳惠成,3.50亿,5749万,17.42
2079,300458,全志科技,12.09亿,1.28亿,9.88
2080,002817,黄山胶囊,2.54亿,5489万,18.36
2081,300535,达威股份,2.75亿,4809万,16.37
2082,603021,山东华鹏,7.26亿,5009万,8.01
2083,002750,龙津药业,1.81亿,6180万,12.03
2084,002749,国光股份,6.05亿,1.34亿,19.02
2085,603909,合诚股份,2.74亿,5300万,19.34
2086,002796,世嘉科技,4.62亿,5389万,22.11
2087,002843,泰嘉股份,2.45亿,4098万,11.02
2088,300400,劲拓股份,2.57亿,3204万,8.64
2089,002690,美亚光电,8.41亿,2.89亿,17.56
2090,300217,东方电热,9.42亿,7531万,6.09
2091,002376,新北洋,12.11亿,1.47亿,7.91
2092,002537,海联金汇,20.65亿,7318万,5.07
2093,000929,兰州黄河,7.02亿,6882万,9.56
2094,300231,银信科技,6.71亿,8331万,19.78
2095,300282,三盛教育,16.36亿,-1.11亿,-8.63
2096,601000,唐山港,51.57亿,12.00亿,0.56
2097,300163,先锋新材,7.43亿,3175万,4.72
2098,002239,奥特佳,24.84亿,2.23亿,9.00
2099,002086,东方海洋,6.75亿,4996万,3.24
2100,002347,泰尔股份,3.76亿,1161万,0.96
2101,000639,西王食品,22.44亿,1.46亿,11.36
2102,000597,东北制药,38.34亿,-3.84亿,-15.53
2103,600843,上工申贝,23.14亿,1.57亿,9.40
2104,000553,沙隆达A,21.70亿,1.42亿,3.57
2105,000543,皖能电力,113亿,11.55亿,12.89
2106,600971,恒源煤电,39.66亿,-13.83亿,-22.41
2107,600104,上汽集团,6704亿,298亿,17.91
2108,002490,山东墨龙,16.14亿,-2.60亿,-10.12
2109,600760,中航沈飞,16.97亿,-2.21亿,5.29
2110,600967,内蒙一机,100亿,3.65亿,6.77
2111,600596,新安股份,73.47亿,-2.67亿,-6.46
2112,600422,昆药集团,49.16亿,4.21亿,18.37
2113,600179,安通控股,30.88亿,2.65亿,21.29
2114,600172,黄河旋风,18.17亿,2.75亿,7.81
2115,002773,康弘药业,20.74亿,3.94亿,19.34
2116,603096,新经典,8.81亿,1.30亿,26.12
2117,603920,世运电路,14.00亿,1.57亿,21.80
2118,603330,上海天洋,3.51亿,5027万,17.71
2119,603358,华达科技,23.69亿,2.57亿,27.65
2120,300514,友讯达,3.51亿,3230万,18.31
