,code,name,income_2015,profit_2015,roe_2015(%),income_2016,profit_2016,roe_2016(%),income_2017,profit_2017,roe_2017(%)
990,300259,新天科技,3.80亿,7950万,9.64,5.06亿,1.05亿,9.76,7.45亿,1.61亿,9.05
991,300327,中颖电子,4.11亿,4978万,8.39,5.18亿,1.08亿,16.35,6.86亿,1.34亿,18.04
992,002508,老板电器,45.43亿,8.30亿,29.1,57.95亿,12.07亿,33.38,70.17亿,14.61亿,31.66
993,002595,豪迈科技,23.09亿,6.44亿,23.57,26.06亿,7.18亿,22.2,29.95亿,6.76亿,18.44
994,300009,安科生物,6.36亿,1.36亿,17.14,8.49亿,1.97亿,15.51,10.96亿,2.78亿,19.02
995,601618,中国中冶,2173亿,48.02亿,9.46,2196亿,53.76亿,9.3,2440亿,60.61亿,8.44
996,300127,银河磁体,3.82亿,9292万,9.13,4.23亿,1.18亿,11.12,5.27亿,1.93亿,16.87
997,601800,中国交建,4044亿,157亿,11.88,4317亿,167亿,11.73,4828亿,206亿,12.95
998,002108,沧州明珠,21.75亿,2.15亿,12.68,27.65亿,4.87亿,24.1,35.24亿,5.45亿,18.58
999,000598,兴蓉环境,30.62亿,8.25亿,10.54,30.58亿,8.74亿,10.22,37.31亿,8.96亿,9.64
1000,600018,上港集团,295亿,65.62亿,11.53,314亿,69.39亿,11.38,374亿,115亿,17.92
1001,600803,新奥股份,56.59亿,8.06亿,17.82,63.96亿,5.19亿,11.65,100亿,6.31亿,12.86
1002,000997,新大陆,30.45亿,3.35亿,17.11,35.45亿,4.61亿,18.77,49.20亿,6.54亿,20.61
1003,600079,人福医药,101亿,6.54亿,9.42,123亿,8.32亿,9.09,154亿,20.69亿,17.43
1004,601328,交通银行,1938亿,665亿,13.46,1932亿,672亿,12.22,1960亿,702亿,11.4
1005,601288,农业银行,5362亿,1806亿,16.79,5060亿,1839亿,15.14,5370亿,1930亿,14.57
1006,600999,招商证券,253亿,109亿,23.95,117亿,54.03亿,10.58,134亿,57.86亿,8.39
1007,600196,复星医药,126亿,24.60亿,14.21,146亿,28.06亿,14.25,185亿,31.24亿,13.02
1008,300539,横河模具,3.73亿,2655万,13.68,3.99亿,3754万,14.37,4.92亿,3147万,8.62
1009,002828,贝肯能源,7.30亿,6522万,14.23,4.28亿,6261万,12.82,6.49亿,7002万,8.04
1010,603108,润达医疗,16.29亿,9176万,12.59,21.65亿,1.16亿,10.95,43.19亿,2.19亿,9.98
1011,300443,金雷风电,6.61亿,1.45亿,20.29,6.36亿,2.10亿,18.0,5.96亿,1.50亿,9.63
1012,300455,康拓红外,2.52亿,6130万,12.84,2.84亿,6748万,10.9,2.95亿,7176万,10.64
1013,300373,扬杰科技,8.34亿,1.38亿,17.68,11.90亿,2.02亿,15.99,14.70亿,2.67亿,12.5
1014,000429,粤高速A,26.58亿,6.96亿,12.38,28.25亿,10.01亿,14.18,30.89亿,15.10亿,17.69
1015,002398,建研集团,13.45亿,2.02亿,10.59,13.85亿,1.67亿,8.12,19.98亿,1.91亿,8.66
1016,300044,赛为智能,6.65亿,7746万,11.26,10.02亿,1.01亿,12.79,14.98亿,1.82亿,13.94
1017,002285,世联行,47.11亿,5.09亿,17.67,62.70亿,7.47亿,19.47,82.12亿,10.04亿,21.85
1018,002138,顺络电子,13.19亿,2.63亿,11.64,17.36亿,3.59亿,14.35,19.88亿,3.41亿,10.64
1019,002090,金智科技,12.41亿,1.30亿,16.81,18.74亿,1.09亿,9.72,23.06亿,1.53亿,12.62
1020,002206,海利得,21.21亿,1.95亿,9.52,25.67亿,2.55亿,10.49,31.86亿,3.14亿,11.21
1021,002185,华天科技,38.74亿,3.19亿,11.76,54.75亿,3.91亿,8.19,70.10亿,4.95亿,9.67
1022,002186,全聚德,18.53亿,1.31亿,9.85,18.47亿,1.40亿,9.97,18.61亿,1.36亿,9.27
1023,000498,山东路桥,74.19亿,3.77亿,13.27,81.48亿,4.30亿,13.21,124亿,5.76亿,15.4
1024,002007,华兰生物,14.72亿,5.89亿,16.72,19.35亿,7.80亿,19.85,23.68亿,8.21亿,18.48
1025,600085,同仁堂,109亿,8.75亿,13.32,121亿,9.33亿,12.51,134亿,10.17亿,12.55
1026,600066,宇通客车,312亿,35.35亿,30.19,359亿,40.44亿,31.24,332亿,31.29亿,22.15
1027,600056,中国医药,206亿,6.14亿,11.9,259亿,9.50亿,15.97,301亿,12.99亿,17.7
1028,000402,金融街,156亿,22.53亿,9.03,199亿,28.04亿,10.6,255亿,30.06亿,10.56
1029,002036,联创电子,14.23亿,1.63亿,17.51,29.72亿,2.10亿,13.94,50.54亿,2.84亿,16.33
1030,600598,北大荒,36.54亿,6.59亿,11.76,30.95亿,7.35亿,12.91,29.92亿,7.80亿,13.27
1031,600597,光明乳业,194亿,4.18亿,9.34,202亿,5.63亿,11.88,217亿,6.17亿,11.92
1032,000910,大亚圣象,76.77亿,3.18亿,11.5,65.31亿,5.41亿,21.22,70.48亿,6.59亿,20.59
1033,600197,伊力特,16.38亿,2.82亿,16.2,16.93亿,2.77亿,14.9,19.19亿,3.53亿,17.44
1034,000022,深赤湾A,18.73亿,5.28亿,12.2,23.81亿,5.32亿,11.57,24.56亿,5.04亿,10.45
1035,002728,特一药业,5.17亿,8111万,10.53,6.56亿,9478万,11.21,6.87亿,1.06亿,11.4
1036,603081,大丰实业,13.96亿,1.60亿,23.91,16.17亿,2.01亿,25.52,17.07亿,2.29亿,18.09
1037,603803,瑞斯康达,17.02亿,2.40亿,17.96,19.99亿,2.53亿,17.13,21.16亿,1.99亿,9.32
1038,300575,中旗股份,8.07亿,9481万,22.16,8.98亿,7716万,15.36,12.95亿,1.17亿,12.28
1039,603165,荣晟环保,7.16亿,7719万,22.68,10.29亿,1.28亿,32.4,20.34亿,3.99亿,43.74
1040,300567,精测电子,4.18亿,7675万,37.57,5.24亿,9868万,33.71,8.95亿,1.67亿,21.08
1041,603990,麦迪科技,2.02亿,3896万,23.31,2.41亿,4521万,21.6,2.69亿,5111万,12.39
1042,001979,招商蛇口,492亿,48.50亿,27.96,636亿,95.81亿,19.02,755亿,122亿,20.32
1043,603186,华正新材,8.89亿,4083万,12.28,12.50亿,8479万,22.7,15.13亿,9360万,16.18
1044,300451,创业软件,4.26亿,4968万,10.22,5.49亿,6300万,9.74,11.53亿,1.63亿,8.74
1045,002765,蓝黛传动,7.83亿,7404万,9.37,11.61亿,1.29亿,12.54,12.15亿,1.26亿,11.18
1046,603858,步长制药,117亿,35.37亿,63.78,123亿,17.69亿,21.21,139亿,16.38亿,12.81
1047,603639,海利尔,10.16亿,1.30亿,26.19,10.26亿,1.46亿,23.87,15.89亿,2.86亿,20.1
1048,603258,电魂网络,4.68亿,2.17亿,54.6,4.94亿,2.56亿,37.06,4.99亿,1.65亿,10.46
1049,603444,吉比特,3.00亿,1.75亿,43.74,13.05亿,5.85亿,78.9,14.40亿,6.10亿,29.58
1050,603131,上海沪工,4.60亿,4848万,15.42,5.00亿,6926万,14.47,7.13亿,6844万,10.79
1051,002789,建艺集团,18.53亿,7957万,14.53,21.27亿,8225万,8.64,24.45亿,9146万,8.1
1052,300495,美尚生态,5.80亿,1.10亿,23.27,10.55亿,2.09亿,17.09,23.04亿,2.84亿,10.38
1053,300406,九强生物,5.66亿,2.45亿,22.89,6.67亿,2.72亿,21.42,6.94亿,2.73亿,19.06
1054,603818,曲美家居,12.55亿,1.17亿,11.71,16.64亿,1.85亿,14.24,20.97亿,2.46亿,16.59
1055,603158,腾龙股份,6.25亿,9283万,14.36,7.75亿,1.18亿,14.33,9.04亿,1.31亿,14.0
1056,300370,安控科技,5.48亿,8016万,16.23,9.35亿,8632万,8.84,17.66亿,1.06亿,8.08
1057,300341,麦迪电气,7.14亿,9476万,11.33,7.32亿,1.14亿,12.26,7.96亿,1.30亿,12.27
1058,300336,新文化,10.26亿,2.48亿,10.24,11.13亿,2.65亿,9.73,12.33亿,2.46亿,8.47
1059,300335,迪森股份,8.43亿,8805万,9.42,10.61亿,1.28亿,10.31,19.21亿,2.13亿,18.35
1060,300296,利亚德,20.23亿,3.31亿,21.23,43.78亿,6.69亿,22.06,64.71亿,12.10亿,24.06
1061,600326,西藏天路,20.87亿,1.46亿,10.81,25.01亿,2.53亿,11.09,35.91亿,3.30亿,13.07
1062,300244,迪安诊断,18.58亿,1.75亿,21.31,38.24亿,2.63亿,13.63,50.04亿,3.50亿,15.97
1063,002563,森马服饰,94.54亿,13.49亿,15.43,107亿,14.27亿,14.92,120亿,11.38亿,11.51
1064,300188,美亚柏科,7.63亿,1.33亿,13.37,9.98亿,1.83亿,10.39,13.37亿,2.72亿,13.56
1065,002518,科士达,15.26亿,2.33亿,14.28,17.50亿,2.96亿,16.07,27.30亿,3.71亿,17.72
1066,002466,天齐锂业,18.67亿,2.48亿,8.24,39.05亿,15.12亿,39.41,54.70亿,21.45亿,35.71
1067,300027,华谊兄弟,38.74亿,9.76亿,13.67,35.03亿,8.08亿,8.45,39.46亿,8.28亿,8.79
1068,600012,皖通高速,24.27亿,9.38亿,11.95,24.99亿,9.33亿,11.16,28.61亿,10.91亿,12.12
1069,600377,宁沪高速,87.61亿,25.07亿,12.45,92.01亿,33.46亿,16.06,94.56亿,35.88亿,16.06
1070,000002,万科A,1955亿,181亿,19.14,2405亿,210亿,19.68,2429亿,281亿,22.8
1071,603225,新凤鸣,146亿,3.04亿,13.56,175亿,7.32亿,26.66,230亿,14.97亿,29.04
1072,603139,康惠制药,3.80亿,6221万,14.59,3.82亿,6523万,13.31,3.67亿,6302万,8.17
1073,603926,铁流股份,6.79亿,9408万,24.88,7.24亿,1.12亿,24.65,8.52亿,1.09亿,12.41
1074,002862,实丰文化,4.19亿,4277万,18.31,4.05亿,4008万,14.56,4.37亿,4340万,9.59
1075,603039,泛微网络,3.17亿,5040万,24.64,4.61亿,6522万,24.86,7.04亿,8697万,16.44
1076,300641,正丹股份,11.01亿,1.38亿,33.66,9.89亿,1.34亿,28.27,11.70亿,1.08亿,13.0
1077,002775,文科园林,10.46亿,9692万,11.8,15.17亿,1.40亿,11.7,25.65亿,2.44亿,18.25
1078,002062,宏润建设,85.08亿,2.11亿,9.11,87.98亿,2.33亿,9.53,81.27亿,2.72亿,10.33
1079,000513,丽珠集团,66.21亿,6.23亿,15.51,76.52亿,7.84亿,15.48,85.31亿,44.29亿,51.17
1080,600750,江中药业,25.97亿,3.67亿,16.56,15.62亿,3.80亿,15.29,17.47亿,4.18亿,15.11
1081,600723,首商股份,109亿,3.44亿,10.83,101亿,2.96亿,8.74,102亿,3.56亿,9.87
1082,600116,三峡水利,13.16亿,2.07亿,10.36,12.58亿,2.31亿,9.92,12.18亿,3.43亿,13.25
1083,600990,四创电子,24.98亿,1.15亿,13.92,39.83亿,2.16亿,13.48,50.57亿,2.01亿,10.33
1084,600036,招商银行,2015亿,577亿,17.09,2097亿,621亿,16.27,2209亿,702亿,16.54
1085,000400,许继电气,73.46亿,7.21亿,11.95,96.07亿,8.69亿,13.02,103亿,6.14亿,8.4
1086,601633,长城汽车,760亿,80.59亿,22.47,986亿,106亿,24.73,1012亿,50.27亿,10.48
1087,002049,紫光国微,12.50亿,3.35亿,12.24,14.19亿,3.36亿,11.09,18.29亿,2.80亿,8.39
1088,600566,济川药业,37.68亿,6.87亿,28.57,46.78亿,9.34亿,29.95,56.42亿,12.23亿,31.78
1089,600170,上海建工,1254亿,18.71亿,9.78,1337亿,20.95亿,9.85,1421亿,25.84亿,10.72
1090,000776,广发证券,334亿,132亿,21.14,207亿,80.30亿,10.29,216亿,85.95亿,10.55
1091,300543,朗科智能,7.14亿,6272万,13.97,9.36亿,7658万,19.92,11.85亿,8017万,12.73
1092,300396,迪瑞医疗,5.67亿,1.08亿,11.36,7.59亿,1.25亿,12.01,8.68亿,1.67亿,14.44
1093,002706,良信电器,10.13亿,1.25亿,13.47,12.26亿,1.62亿,10.0,14.52亿,2.10亿,13.16
1094,002603,以岭药业,31.85亿,4.30亿,9.35,38.50亿,5.33亿,10.61,40.81亿,5.41亿,8.25
1095,601231,环旭电子,273亿,7.61亿,11.39,240亿,8.06亿,11.27,297亿,13.14亿,16.34
1096,000828,东莞控股,10.97亿,8.17亿,18.99,12.52亿,8.29亿,17.12,14.52亿,8.87亿,16.46
1097,600823,世茂股份,156亿,20.34亿,10.32,137亿,21.16亿,8.76,187亿,22.25亿,10.64
1098,601965,中国汽研,12.03亿,3.11亿,8.35,16.55亿,3.40亿,8.63,24.01亿,3.75亿,9.05
1099,300182,捷成股份,22.11亿,5.33亿,18.9,32.78亿,9.61亿,12.59,43.66亿,10.74亿,11.32
1100,300156,神雾环保,12.15亿,1.81亿,10.8,31.25亿,7.06亿,34.07,28.09亿,3.61亿,13.36
1101,300113,顺网科技,10.22亿,2.86亿,23.61,17.02亿,5.21亿,24.94,18.16亿,5.12亿,18.87
1102,300036,超图软件,4.67亿,5878万,8.78,8.33亿,1.27亿,11.04,12.50亿,1.96亿,11.49
1103,300115,长盈精密,38.89亿,4.50亿,15.62,61.19亿,6.84亿,18.76,84.32亿,5.71亿,13.69
1104,600742,一汽富维,98.64亿,4.25亿,11.19,120亿,4.27亿,10.35,127亿,4.68亿,10.57
1105,002042,华孚时尚,68.04亿,3.36亿,9.46,88.37亿,4.79亿,12.43,126亿,6.77亿,11.05
1106,600585,海螺水泥,510亿,75.16亿,11.03,559亿,85.30亿,11.59,753亿,159亿,19.12
1107,600511,国药股份,121亿,5.13亿,19.95,346亿,9.90亿,18.38,363亿,11.41亿,16.06
1108,603839,安正时尚,12.25亿,2.44亿,23.17,12.06亿,2.36亿,19.72,14.21亿,2.73亿,11.95
1109,603883,老百姓,45.68亿,2.41亿,13.65,60.94亿,2.97亿,14.06,75.01亿,3.71亿,18.1
1110,300452,山河药辅,2.59亿,4427万,15.73,2.86亿,4879万,12.74,3.39亿,5034万,11.96
1111,603111,康尼机电,16.56亿,1.84亿,17.96,20.10亿,2.40亿,20.76,24.18亿,2.81亿,20.0
1112,300342,天银机电,5.34亿,1.10亿,13.34,6.54亿,1.65亿,15.62,7.73亿,1.91亿,14.93
1113,002681,奋达科技,17.24亿,2.93亿,13.53,21.04亿,3.85亿,14.2,32.10亿,4.43亿,11.81
1114,002448,中原内配,11.04亿,1.93亿,9.84,11.75亿,2.15亿,10.22,15.04亿,2.79亿,11.58
1115,300294,博雅生物,5.43亿,1.52亿,16.23,9.47亿,2.72亿,13.74,14.61亿,3.57亿,15.8
1116,601318,中国平安,6200亿,542亿,17.1,7125亿,624亿,17.4,8909亿,891亿,20.7
1117,600965,福成股份,13.44亿,1.66亿,10.58,13.71亿,1.85亿,10.93,13.61亿,1.57亿,8.7
1118,601998,中信银行,1451亿,412亿,14.55,1538亿,416亿,12.58,1567亿,426亿,11.67
1119,600420,现代制药,89.88亿,5.30亿,14.34,91.26亿,4.77亿,9.38,85.18亿,5.16亿,8.78
1120,600007,中国国贸,22.71亿,6.28亿,11.61,23.49亿,6.86亿,11.71,27.66亿,6.35亿,10.16
1121,600271,航天信息,224亿,15.55亿,22.04,256亿,15.36亿,17.97,298亿,15.57亿,16.16
1122,000895,双汇发展,447亿,42.56亿,27.24,518亿,44.05亿,28.33,506亿,43.19亿,31.4
1123,300638,广和通,3.26亿,3492万,33.7,3.44亿,4032万,32.51,5.63亿,4386万,14.56
1124,603078,江化微,3.26亿,6193万,20.45,3.33亿,6894万,19.59,3.54亿,5368万,9.09
1125,002861,瀛通通讯,7.70亿,1.35亿,29.51,6.06亿,1.04亿,20.07,7.22亿,8579万,9.78
1126,300427,红相股份,3.05亿,7094万,13.67,4.11亿,7382万,12.49,7.44亿,1.18亿,11.19
1127,603678,火炬电子,10.84亿,1.54亿,14.83,15.03亿,1.93亿,12.45,18.88亿,2.37亿,9.8
1128,603288,海天味业,113亿,25.10亿,32.11,125亿,28.43亿,31.65,146亿,35.31亿,31.12
1129,300288,朗玛信息,3.17亿,9840万,10.59,3.98亿,8515万,8.07,4.12亿,9714万,8.32
1130,002503,搜于特,19.83亿,1.94亿,8.69,63.24亿,3.62亿,12.54,183亿,6.13亿,11.34
1131,002241,歌尔股份,137亿,12.51亿,14.08,193亿,16.51亿,16.3,255亿,21.39亿,16.58
1132,601607,上海医药,1055亿,28.77亿,9.98,1208亿,31.96亿,10.39,1308亿,35.21亿,10.73
1133,600987,航民股份,30.28亿,4.84亿,18.9,31.91亿,5.43亿,18.55,34.96亿,5.74亿,17.28
1134,600663,陆家嘴,75.65亿,21.66亿,12.36,128亿,26.49亿,12.13,93.25亿,31.30亿,22.19
1135,600643,爱建集团,13.24亿,5.55亿,10.18,16.05亿,6.21亿,10.23,23.34亿,8.30亿,12.27
1136,600270,外运发展,43.53亿,10.10亿,14.7,49.50亿,9.95亿,13.31,62.07亿,13.53亿,17.16
1137,600373,中文传媒,116亿,10.58亿,11.52,128亿,12.95亿,12.5,133亿,14.52亿,12.49
1138,600211,西藏药业,13.83亿,9164万,20.58,7.97亿,1.98亿,34.64,9.16亿,2.30亿,14.62
1139,600828,茂业商业,62.25亿,6.46亿,17.49,94.14亿,5.68亿,14.96,118亿,10.35亿,25.04
1140,300639,凯普生物,3.45亿,6521万,17.22,3.98亿,7609万,16.88,4.79亿,9321万,11.83
1141,603050,科林电气,6.05亿,5664万,10.42,7.94亿,6654万,11.2,9.69亿,7276万,8.45
1142,300637,扬帆新材,3.84亿,4175万,17.24,3.85亿,6026万,23.5,4.36亿,6521万,14.17
1143,603027,千禾味业,6.24亿,6653万,15.32,7.71亿,1.00亿,13.11,9.48亿,1.44亿,15.21
1144,603900,莱绅通灵,14.91亿,1.81亿,17.59,16.51亿,2.21亿,18.57,19.64亿,3.09亿,14.35
1145,603663,三祥新材,2.77亿,3310万,14.64,2.78亿,3933万,12.3,4.08亿,5401万,12.17
1146,603996,中新科技,34.63亿,1.08亿,13.18,41.88亿,1.18亿,8.59,66.55亿,1.46亿,10.13
1147,002635,安洁科技,18.80亿,3.07亿,21.42,18.28亿,3.87亿,15.39,27.15亿,3.91亿,9.72
1148,002294,信立泰,34.78亿,12.66亿,30.82,38.33亿,13.96亿,28.68,41.54亿,14.52亿,25.94
1149,002224,三力士,9.31亿,2.47亿,18.79,8.36亿,2.26亿,15.01,9.02亿,1.61亿,9.86
1150,002139,拓邦股份,14.46亿,8063万,9.52,18.27亿,1.44亿,9.74,26.83亿,2.10亿,11.5
1151,000055,方大集团,25.50亿,1.07亿,8.42,42.04亿,6.98亿,38.83,29.47亿,11.44亿,41.53
1152,600550,保变电气,40.27亿,9065万,14.92,40.68亿,1.09亿,30.57,43.68亿,8092万,17.74
1153,002860,星帅尔,2.53亿,5839万,23.38,2.94亿,7374万,24.34,3.55亿,8940万,17.26
1154,603826,坤彩科技,3.27亿,1.00亿,27.85,4.08亿,1.09亿,23.85,4.69亿,1.18亿,12.91
1155,300563,神宇股份,2.64亿,3249万,14.38,3.12亿,3600万,13.22,3.24亿,3976万,9.18
1156,603198,迎驾贡酒,29.27亿,5.30亿,16.42,30.38亿,6.83亿,17.84,31.38亿,6.67亿,16.9
1157,300395,菲利华,3.40亿,8418万,12.38,4.41亿,1.08亿,14.23,5.45亿,1.22亿,14.27
1158,601366,利群股份,106亿,3.38亿,14.55,103亿,3.62亿,14.03,106亿,3.95亿,10.18
1159,300559,佳发安泰,1.49亿,5758万,26.66,1.66亿,6178万,19.45,1.92亿,7314万,11.98
1160,603816,顾家家居,36.85亿,4.98亿,49.88,47.95亿,5.75亿,37.25,66.65亿,8.22亿,22.26
1161,603806,福斯特,33.33亿,6.47亿,16.1,39.52亿,8.48亿,18.81,45.85亿,5.85亿,12.03
1162,603368,柳药股份,65.08亿,2.08亿,16.81,75.59亿,3.21亿,11.49,94.47亿,4.01亿,12.04
1163,603899,晨光文具,37.49亿,4.23亿,21.44,46.62亿,4.93亿,21.81,63.57亿,6.34亿,24.45
1164,300507,苏奥传感,4.70亿,7793万,26.07,5.75亿,9633万,15.53,6.02亿,1.01亿,12.25
1165,300371,汇中股份,2.12亿,6716万,13.84,2.14亿,5292万,10.03,2.47亿,6524万,11.39
1166,603686,龙马环卫,15.32亿,1.51亿,15.91,22.18亿,2.11亿,18.87,30.85亿,2.60亿,19.91
1167,600176,中国巨石,70.55亿,9.83亿,22.13,74.46亿,15.21亿,14.84,86.52亿,21.50亿,18.38
1168,300204,舒泰神,12.48亿,2.11亿,13.41,14.03亿,2.57亿,14.66,13.88亿,2.63亿,12.87
1169,002517,恺英网络,23.39亿,6.55亿,72.08,27.20亿,6.82亿,46.98,31.34亿,16.10亿,39.08
1170,000786,北新建材,75.51亿,8.97亿,11.95,81.56亿,11.71亿,13.75,112亿,23.44亿,20.66
1171,603656,泰禾光电,3.10亿,7513万,26.69,3.71亿,8366万,23.94,3.85亿,8746万,12.53
1172,300673,佩蒂股份,4.97亿,5822万,19.28,5.51亿,8037万,22.26,6.32亿,1.07亿,18.39
1173,600919,江苏银行,280亿,94.97亿,15.72,315亿,106亿,14.47,338亿,119亿,13.72
1174,601127,小康股份,106亿,3.72亿,15.67,162亿,5.14亿,15.93,219亿,7.25亿,17.65
1175,002793,东音股份,5.84亿,8179万,26.13,6.37亿,1.00亿,17.86,8.28亿,1.16亿,16.17
1176,002801,微光股份,3.97亿,8222万,22.17,4.41亿,9994万,17.21,5.69亿,1.08亿,13.61
1177,002074,国轩高科,27.45亿,5.85亿,27.0,47.58亿,10.31亿,29.86,48.38亿,8.38亿,18.27
1178,000524,岭南控股,3.06亿,3923万,10.2,58.19亿,1.37亿,9.84,63.92亿,1.77亿,8.77
1179,600859,王府井,173亿,6.61亿,12.83,235亿,7.67亿,10.85,261亿,9.10亿,9.33
1180,600787,中储股份,178亿,6.67亿,10.35,153亿,7.67亿,8.36,256亿,13.38亿,13.35
1181,600761,安徽合力,56.86亿,3.97亿,10.18,62.01亿,3.96亿,9.52,83.91亿,4.08亿,9.26
1182,600009,上海机场,62.85亿,25.31亿,13.05,69.51亿,28.06亿,13.17,80.62亿,36.83亿,15.53
1183,000888,峨眉山A,10.66亿,1.96亿,10.7,10.42亿,1.91亿,9.35,10.79亿,1.97亿,9.27
1184,600548,深高速,34.21亿,15.53亿,12.94,45.32亿,11.69亿,9.35,48.37亿,14.26亿,10.88
1185,300394,天孚通信,2.37亿,1.03亿,17.4,3.10亿,1.22亿,17.04,3.38亿,1.11亿,14.39
1186,002700,新疆浩源,4.22亿,1.11亿,14.05,3.48亿,8006万,9.24,3.65亿,7577万,8.15
1187,002640,跨境通,39.61亿,1.68亿,8.81,85.37亿,3.94亿,13.55,140亿,7.51亿,16.62
1188,600835,上海机电,193亿,18.35亿,22.76,189亿,14.49亿,16.76,195亿,13.90亿,14.56
1189,000001,平安银行,962亿,219亿,14.94,1077亿,226亿,13.18,1058亿,232亿,11.62
1190,002847,盐津铺子,5.84亿,6544万,30.26,6.83亿,8566万,30.4,7.54亿,6574万,11.96
1191,300636,同和药业,2.75亿,6288万,32.53,2.50亿,5800万,21.04,2.97亿,6546万,12.2
1192,603601,再升科技,2.34亿,5109万,16.47,3.20亿,8082万,10.12,6.40亿,1.14亿,9.95
1193,603887,城地股份,5.56亿,5596万,17.3,5.66亿,5535万,12.35,8.13亿,6639万,9.3
1194,300375,鹏翎股份,9.85亿,1.25亿,12.57,10.88亿,1.57亿,13.29,11.43亿,1.19亿,8.85
1195,300403,地尔汉宇,6.96亿,1.48亿,12.1,7.58亿,1.92亿,15.25,7.78亿,1.61亿,11.24
1196,002624,完美世界,48.93亿,1.34亿,8.45,61.59亿,11.66亿,26.73,79.30亿,15.05亿,19.57
1197,002597,金禾实业,33.28亿,2.14亿,10.94,37.55亿,5.51亿,24.74,44.80亿,10.22亿,35.84
1198,300072,三聚环保,56.98亿,8.21亿,29.28,175亿,16.17亿,29.73,225亿,25.39亿,33.7
1199,002179,中航光电,47.25亿,5.68亿,18.21,58.55亿,7.34亿,19.57,63.62亿,8.25亿,18.41
1200,300271,华宇软件,13.52亿,2.08亿,16.0,18.20亿,2.72亿,16.37,23.38亿,3.81亿,16.33
1201,002172,澳洋科技,38.09亿,1.36亿,14.72,48.76亿,2.59亿,21.84,53.66亿,1.55亿,12.2
1202,600332,白云山,191亿,13.00亿,15.91,200亿,15.08亿,12.75,210亿,20.62亿,11.34
1203,600688,上海石化,808亿,32.46亿,17.83,779亿,59.56亿,26.38,920亿,61.42亿,20.84
1204,600633,浙数文化,34.60亿,6.10亿,15.14,35.50亿,6.12亿,13.78,16.27亿,16.57亿,23.17
1205,600298,安琪酵母,42.13亿,2.80亿,9.55,48.61亿,5.35亿,16.47,57.76亿,8.47亿,24.02
1206,300632,光莆股份,2.61亿,3111万,13.83,3.21亿,4303万,16.32,4.95亿,5228万,11.78
1207,300609,汇纳科技,1.35亿,3716万,19.79,1.73亿,4830万,20.87,2.03亿,5910万,13.98
1208,603398,邦宝益智,3.09亿,6617万,31.53,2.82亿,5856万,10.47,3.31亿,6205万,10.32
1209,002686,亿利达,8.00亿,9620万,11.66,9.87亿,1.20亿,13.15,13.67亿,1.41亿,10.02
1210,002424,贵州百灵,18.99亿,4.11亿,16.74,22.14亿,4.82亿,17.6,25.92亿,5.26亿,16.79
1211,300285,国瓷材料,5.33亿,8592万,11.35,6.84亿,1.30亿,9.05,12.18亿,2.45亿,13.67
1212,002572,索菲亚,31.96亿,4.59亿,21.85,45.30亿,6.64亿,22.55,61.61亿,9.07亿,21.98
1213,002056,横店东磁,39.58亿,3.23亿,9.61,47.10亿,4.41亿,11.81,60.10亿,5.78亿,13.59
1214,000739,普洛药业,43.38亿,2.08亿,8.79,47.72亿,2.63亿,10.45,55.52亿,2.57亿,9.38
1215,600323,瀚蓝环境,33.57亿,4.03亿,9.81,36.90亿,5.09亿,11.04,42.02亿,6.52亿,12.85
1216,600681,百川能源,14.15亿,4.08亿,53.58,17.20亿,5.51亿,32.94,29.72亿,8.58亿,32.13
1217,600523,贵航股份,32.01亿,1.66亿,8.67,33.61亿,1.73亿,8.53,33.91亿,1.94亿,8.94
1218,002807,江阴银行,25.04亿,8.14亿,12.13,24.69亿,7.78亿,9.92,25.07亿,8.08亿,9.1
1219,300457,赢合科技,3.65亿,6023万,11.78,8.50亿,1.24亿,21.72,15.86亿,2.21亿,16.08
1220,002658,雪迪龙,10.02亿,2.63亿,18.07,9.98亿,1.94亿,11.86,10.84亿,2.15亿,11.95
1221,002555,三七互娱,46.57亿,5.06亿,17.58,52.48亿,10.70亿,26.56,61.89亿,16.21亿,28.12
1222,300172,中电环保,6.08亿,1.01亿,10.39,6.48亿,1.09亿,10.28,6.80亿,1.18亿,10.26
1223,600337,美克家居,28.59亿,3.01亿,10.18,34.67亿,3.31亿,10.58,41.79亿,3.65亿,11.02
1224,600114,东睦股份,13.69亿,1.60亿,11.09,14.67亿,1.76亿,10.63,17.83亿,3.00亿,12.48
1225,600525,长园集团,41.62亿,4.83亿,13.1,58.49亿,6.40亿,10.28,74.33亿,11.36亿,15.51
1226,603906,龙蟠科技,8.21亿,5774万,10.94,10.36亿,8961万,14.9,12.97亿,9237万,8.98
1227,002795,永和智控,4.78亿,6600万,29.47,4.56亿,6738万,14.48,5.47亿,5803万,9.6
1228,300511,雪榕生物,10.19亿,1.23亿,21.41,9.99亿,1.05亿,9.94,13.30亿,1.22亿,9.1
1229,603010,万盛股份,8.80亿,8502万,15.52,12.27亿,1.50亿,15.21,14.73亿,9107万,8.54
1230,002717,岭南股份,18.89亿,1.68亿,19.87,25.68亿,2.61亿,12.87,47.79亿,5.09亿,17.51
1231,300017,网宿科技,29.32亿,8.31亿,40.96,44.47亿,12.50亿,21.52,53.73亿,8.30亿,10.91
1232,000049,德赛电池,84.34亿,2.30亿,27.75,87.24亿,2.55亿,24.6,125亿,3.01亿,23.63
